#RunNumber	RunDate	Meteo_MeanTemperature	Meteo_MeanWindSpeed	Meteo_MeanWindDirection	Meteo_MeanRelativeHumidity	Meteo_MeanPressure	Lidar_Opacity_355nm	Lidar_Opacity_532nm	TC	MeanSystemRate	ZenithEqMeanSystemRate	ZenithEqMeanSystemRate/MeanSystemRate	Telescope	TriggerRate	CorrectedTriggerRate	MedianNSB	NSBRelativeVariation	NSBRelativeDispersion	CTRadiometer_MeanTemp	CTRadiometer_TempRelativeVariation	CTRadiometer_TempRelativeDispersion	MedianScaler	ScalerRelativeVariation	ScalerRelativeDispersion	MedianTriggerRate	TriggerRateVariation	TriggerRateDispersion	Tracking_ZenithMean
66789	2011-08-31_22:04:00	14.49140	1.16787	251.23000	33.37630	825.00500	0.43612	0.06113	0.84717	169.64700	178.27100	1.05084	1.00000	123.49800	123.56400	0.49175	-6.53832	1.56431	-45.65230	0.82091	0.21511	26.91600	-16.29390	9.32012	123.22000	0.62503	1.94599	23.97930
66790	2011-08-31_22:35:07	13.85490	0.94036	250.62800	35.08400	825.00300	0.00000	0.00000	0.85683	171.60300	177.74400	1.03579	1.00000	123.40600	124.00700	0.48107	-5.25902	1.94543	-45.93550	0.44967	0.22874	29.81140	-20.03350	14.04960	123.38900	-0.54473	1.71488	21.03370
66791	2011-08-31_23:05:18	14.57810	1.42298	265.53700	31.74000	824.46200	0.41796	0.06153	0.84243	149.44800	176.40600	1.18038	1.00000	108.93700	110.43800	0.52668	3.55283	2.25013	-43.75660	2.45538	0.23004	33.74860	-4.67537	8.39825	108.79400	6.77716	1.93882	36.72930
66792	2011-08-31_23:37:59	14.69000	1.47254	285.44400	31.55310	824.00200	0.06615	0.01327	0.84744	157.11700	178.94600	1.13894	1.00000	112.77500	112.77900	0.53882	0.49288	1.29710	-44.58640	1.62645	0.22561	31.72910	0.19891	9.11997	112.82400	2.80532	1.60374	33.83600
66793	2011-09-01_00:08:11	14.62270	1.41185	290.20700	31.91430	824.00300	0.41167	0.05963	0.86273	178.64300	187.53900	1.04980	1.00000	125.24500	125.59700	0.56700	-4.44278	2.23183	-46.35790	1.93358	0.23797	32.90660	-10.72220	8.91552	125.29700	4.59713	1.84007	23.80850
66794	2011-09-01_00:38:22	12.75350	1.03010	295.39900	36.23630	823.49200	0.40699	0.05781	0.88098	184.74200	192.45800	1.04176	1.00000	129.93400	129.29800	0.55586	3.86109	2.64557	-47.17140	1.13473	0.24189	34.37440	3.75618	7.68616	129.92600	1.21255	1.73214	22.29160
66795	2011-09-01_01:08:34	12.22820	0.96480	164.57200	37.48110	823.00300	0.40658	0.06084	0.88286	183.92300	192.71200	1.04778	1.00000	130.05500	128.43200	0.56498	8.21698	3.09099	-47.33360	-0.22256	0.21663	41.14000	5.63924	11.34020	130.08700	-2.23840	1.94226	23.41870
66796	2011-09-01_01:38:37	10.97930	0.66258	98.72600	40.63760	823.00200	0.43193	0.05958	0.89458	181.74200	193.95200	1.06718	1.00000	130.69300	130.33900	0.60764	6.72960	0.75815	-47.22890	-0.73922	0.22352	43.17600	17.56140	8.42971	130.54700	0.57470	1.42376	26.45240
66797	2011-09-01_02:08:40	10.76630	0.73896	35.14990	39.86670	823.00200	0.42168	0.05947	0.85528	137.02700	185.04000	1.35038	1.00000	102.97300	105.00000	0.66110	-1.69395	1.19410	-44.12180	0.81188	0.27375	52.82020	5.90492	7.76343	102.87800	2.21688	2.45276	44.51410
66798	2011-09-01_02:39:23	10.86290	0.88693	133.67000	39.10380	823.00200	0.41260	0.06007	0.86242	140.25300	184.33500	1.31431	1.00000	104.92600	103.66900	0.68860	12.35030	2.95923	-44.65300	-0.27453	0.22935	62.62680	14.93920	10.42820	104.88500	0.37390	1.68451	43.19370
66799	2011-09-01_03:09:35	9.49492	0.70296	36.84780	43.66470	822.96600	0.41338	0.05785	0.86185	182.18600	192.09600	1.05440	1.00000	128.51600	128.61300	0.65239	6.47727	1.87865	-47.70640	-1.64448	0.22143	43.82510	14.41140	10.29530	128.54000	-2.89934	1.84426	24.55910
66803	2011-09-01_20:56:47	10.59630	0.91288	33.70350	15.59530	826.00200	0.47344	0.05987	0.93437	176.11900	231.54500	1.31471	1.00000	136.91200	139.66900	1.03996	5.50220	7.52287	-50.37320	-2.10196	0.23464	232.88000	-26.47120	5.31455	136.77000	-14.10940	1.64911	43.19290
66804	2011-09-01_21:27:45	10.85680	1.10410	21.32230	14.48990	826.00200	0.49605	0.06327	0.92958	123.38300	228.70100	1.85358	1.00000	98.14990	98.44800	0.93724	-7.83198	4.57798	-47.69170	-2.73205	0.27877	168.45500	-17.79260	7.30334	98.24440	-17.15100	1.88980	55.46940
66805	2011-09-01_21:58:04	10.90940	0.63971	37.21430	14.55220	826.00000	0.00000	0.00000	0.95027	225.20600	225.87900	1.00299	1.00000	156.68200	158.04500	0.55105	7.87358	6.29491	-53.72670	-0.78341	0.25466	33.79370	16.29950	19.95990	156.56300	-0.23576	1.44968	7.12732
66806	2011-09-01_22:29:18	8.47819	0.00000	90.00000	19.59610	826.00200	0.49141	0.06349	0.94465	222.83500	224.50100	1.00748	1.00000	155.42800	155.39100	0.51434	-4.04810	3.77591	-53.24960	-0.94452	0.24684	44.34550	12.00420	14.56530	155.38400	-1.85363	1.79819	10.86200
66807	2011-09-01_22:59:37	7.68411	0.00000	90.00000	20.82070	826.00100	0.46063	0.06370	0.94704	219.28200	223.21700	1.01795	1.00000	154.12900	153.79200	0.55438	-2.64080	2.29210	-52.94520	-1.36012	0.37259	48.46250	10.03550	10.29730	154.09300	-1.46478	1.73483	15.88280
66808	2011-09-01_23:29:40	8.60565	0.00000	90.00000	18.57090	825.39300	0.48314	0.06506	0.92973	207.57000	216.41500	1.04261	1.00000	148.27200	148.62200	0.55880	-0.37781	1.23535	-51.90120	-1.57532	0.27890	54.06320	12.55590	8.22628	148.39800	-2.49771	1.53588	22.37390
66809	2011-09-01_23:59:44	7.74323	0.00000	90.00000	20.27530	825.00000	0.48272	0.06759	0.90954	202.38100	212.77000	1.05133	1.00000	140.60700	141.28900	0.58428	1.26505	2.18362	-51.30930	1.04472	0.30783	51.84580	-3.71738	7.57701	140.57400	0.18932	1.81482	24.07200
66810	2011-09-02_00:31:23	9.37748	0.00000	90.00000	16.47540	825.00200	0.52221	0.06542	0.91816	205.78000	214.35600	1.04167	1.00000	142.73000	143.02000	0.57330	2.04850	1.29483	-51.86420	0.03385	0.31760	53.92060	1.40082	11.78800	142.60200	0.78431	1.92620	22.27550
66811	2011-09-02_01:01:18	7.55198	0.00000	90.00000	20.88530	825.00100	0.52382	0.06705	0.90768	203.92500	213.41500	1.04654	1.00000	142.54300	142.42300	0.57408	1.22717	2.71210	-51.96750	0.01030	0.20181	47.50930	9.55436	11.71570	142.59900	0.96060	1.74893	23.19130
66812	2011-09-02_01:31:36	7.41060	0.00000	90.00000	19.50150	825.00200	0.51179	0.06565	0.93622	202.66600	215.70900	1.06436	1.00000	143.97600	144.42600	0.65049	9.83955	1.44630	-51.99030	0.06555	0.21277	48.46250	4.88597	8.97732	144.04900	0.81070	1.74975	26.05000
66813	2011-09-02_02:01:47	10.46840	1.06284	77.65270	12.60610	825.00300	0.51284	0.06476	0.92705	208.57100	219.55600	1.05266	1.00000	145.40100	146.60400	0.64918	3.58176	1.12253	-52.95820	1.13510	0.34576	45.71780	0.87950	10.56490	145.25700	3.00541	1.33752	24.29870
66814	2011-09-02_02:32:53	10.59140	0.92302	70.24340	12.09620	825.00300	0.48850	0.06593	0.92826	207.53800	218.26800	1.05170	1.00000	144.10400	145.18300	0.71510	-1.99409	1.81400	-52.75510	-0.32199	0.26351	73.62590	-3.07610	7.01557	143.98100	-0.30454	1.77577	24.12680
66815	2011-09-02_03:03:12	10.19630	0.41439	83.23550	12.19980	825.00200	0.49999	0.06236	0.93543	210.31900	221.08300	1.05118	1.00000	146.88100	146.63400	0.73675	3.42131	1.91015	-53.10750	-0.01590	0.22824	67.69100	2.60487	5.72370	146.82900	2.23901	1.87269	24.02000
66824	2011-09-02_21:29:02	12.25990	2.07287	88.42750	17.37780	827.00000	0.44510	0.06047	0.92830	124.02800	238.19600	1.92051	1.00000	97.13850	97.89380	0.98773	-16.78500	3.79165	-46.05490	-3.57281	0.20579	141.54400	-67.36670	10.70290	97.23090	-24.05740	1.61717	56.41750
66825	2011-09-02_21:59:06	12.06750	2.24181	88.81280	16.42830	827.00500	0.00000	0.00000	0.95146	215.43300	227.07200	1.05403	1.00000	153.11900	153.51600	0.52026	-15.19360	2.57777	-52.59970	0.94842	0.19980	44.29630	-14.82960	9.04233	153.12200	1.13236	1.50858	24.51940
66826	2011-09-02_22:30:14	11.47540	2.83005	93.32400	16.71160	827.00400	0.00000	0.00000	0.94503	220.42100	227.13900	1.03048	1.00000	154.51600	154.03700	0.51688	-6.93966	2.54699	-53.05910	0.31649	0.20678	39.33710	-12.17650	7.39991	154.37300	-0.25267	1.81772	19.76620
66827	2011-09-02_23:00:25	12.09600	2.92137	87.25370	15.39730	827.00400	0.46794	0.06227	0.95042	197.44200	231.40000	1.17199	1.00000	140.30900	140.36700	0.56365	-2.19320	3.17079	-51.27130	0.85368	0.21672	61.65750	0.44817	8.06424	140.21700	1.66364	1.46821	36.17890
66828	2011-09-02_23:33:07	12.03230	1.80970	89.09830	14.81470	826.56500	0.49725	0.06287	0.95705	215.73600	230.20300	1.06706	1.00000	149.88300	151.60400	0.57782	-5.00083	1.43299	-52.47910	0.67950	0.20705	62.99730	-0.61711	10.33550	149.65300	1.94392	1.39942	26.48970
66829	2011-09-03_00:03:33	12.42800	1.90061	82.48020	14.03510	826.00500	0.48682	0.06171	0.96045	218.71300	228.62800	1.04533	1.00000	151.04100	153.98000	0.60876	-6.15572	1.65776	-52.43040	-0.41198	0.28373	50.07640	4.58025	11.14660	150.75600	0.71779	1.77079	22.99250
66830	2011-09-03_00:33:36	13.24360	2.36077	83.99120	12.99820	826.00300	0.47320	0.06077	0.95646	219.56000	228.72200	1.04173	1.00000	151.44100	151.21900	0.61370	2.89071	2.01076	-52.54880	0.15083	0.22516	59.92570	24.55860	11.05870	151.62100	0.07343	1.51090	22.28500
66831	2011-09-03_01:04:02	12.32900	2.44235	87.56960	13.78400	826.00500	0.46283	0.06123	0.94792	218.96400	229.39700	1.04765	1.00000	152.44700	153.90900	0.60523	4.72475	1.87361	-52.76760	0.01521	0.21170	55.31630	-0.05147	9.61564	152.15100	1.02906	1.65211	23.38630
66832	2011-09-03_01:34:21	11.32800	2.77313	91.35380	15.09050	826.00100	0.47178	0.06260	0.96439	214.59600	231.18400	1.07730	1.00000	152.22000	152.56900	0.66688	-2.02041	2.13475	-52.73850	0.49402	0.24529	54.37180	-1.29344	6.62347	152.32100	0.99656	1.10158	27.77940
66833	2011-09-03_02:04:24	9.27832	1.88477	102.76900	18.43190	826.00000	0.48862	0.06114	0.94497	171.63500	229.15000	1.33510	1.00000	124.99400	124.93600	0.74950	-0.73908	3.11198	-50.85390	0.32980	0.20623	76.66460	-8.10823	7.32504	124.96900	-0.79271	1.47955	43.97180
66834	2011-09-03_02:35:30	7.73674	2.00930	96.62930	20.69540	826.00500	0.47958	0.06274	0.94853	170.84300	227.20600	1.32991	1.00000	125.83300	126.35100	0.75888	2.12011	2.27578	-50.98330	0.32473	0.21446	86.69320	0.57494	8.65589	125.90500	-0.59679	1.72082	43.77850
66835	2011-09-03_03:05:41	6.57778	1.28447	107.82400	23.92510	826.00100	0.45782	0.06168	0.95473	216.35300	228.53000	1.05629	1.00000	151.75300	152.31300	0.65442	-0.68767	1.16831	-53.86370	-0.81317	0.20647	52.78890	-1.03383	5.85076	151.69400	-0.89074	1.80640	24.85950
66847	2011-09-03_22:31:43	11.99070	2.66107	96.91450	24.79030	826.00300	0.45140	0.05941	0.97332	239.95300	242.11500	1.00901	1.00000	168.20000	168.97400	0.60561	-18.06110	3.29488	-52.63550	-0.63667	0.21366	46.68090	-22.56550	11.28200	168.35800	-4.82275	1.62598	11.82480
66848	2011-09-03_23:02:10	11.61290	2.77744	94.70870	25.88510	826.00200	0.45424	0.06052	0.97572	228.64800	234.75100	1.02669	1.00000	163.19900	164.78800	0.57870	0.88340	0.94992	-52.15620	-0.78888	0.20436	34.20900	6.32674	8.36691	163.38600	-1.82339	1.42462	18.67090
66849	2011-09-03_23:32:36	12.36630	2.97164	91.61860	24.97510	825.21500	0.47970	0.06079	0.96967	220.64800	233.66000	1.05897	1.00000	157.00500	157.60000	0.57793	-2.82937	1.18952	-51.65720	0.70168	0.19203	35.03950	-2.32146	8.45758	156.53300	0.57274	1.67650	25.29430
66850	2011-09-04_00:04:23	12.17220	2.62560	89.46540	25.57200	825.00100	0.47174	0.06019	0.93483	223.56300	233.64500	1.04509	1.00000	157.38600	158.54400	0.56932	3.42436	0.69447	-52.01890	0.42201	0.20576	31.77670	6.14627	7.70316	157.31400	0.75748	1.61983	22.94540
66851	2011-09-04_00:34:26	12.13210	2.50237	85.56420	25.76000	825.00000	0.47780	0.06221	0.95459	223.41500	232.32000	1.03986	1.00000	157.50300	159.18600	0.59884	1.66406	1.28862	-52.10460	-0.29951	0.19534	37.33820	-10.57870	8.19205	157.36100	0.40036	1.33332	21.89930
66852	2011-09-04_01:04:52	12.05200	1.99714	82.98260	25.40260	825.00300	0.46335	0.06171	0.97092	220.24400	232.51900	1.05573	1.00000	156.70600	156.47600	0.60306	4.65136	2.44523	-51.80420	-0.38669	0.20178	40.74190	12.98130	5.91170	156.95400	0.07465	1.41590	24.76380
66853	2011-09-04_01:35:03	11.46390	1.42109	80.41870	26.24080	825.00300	0.48023	0.06300	0.96638	215.28200	232.90600	1.08186	1.00000	156.90700	157.56400	0.62320	2.00874	1.59910	-51.46900	-0.89321	0.20497	41.67900	0.45271	6.82994	156.74600	-1.27287	1.91538	28.33440
66854	2011-09-04_02:05:07	12.05650	1.93640	82.99960	25.75180	825.00400	0.47932	0.06067	0.94931	219.07100	229.57500	1.04795	1.00000	154.71600	155.17000	0.61015	3.55662	1.52161	-52.09250	0.78789	0.19535	42.23390	10.16140	7.84974	154.59100	-0.41977	1.39304	23.46760
66855	2011-09-04_02:36:05	11.74520	1.88516	85.58910	26.24620	825.00300	0.48308	0.06248	0.96251	219.45200	230.81500	1.05178	1.00000	155.43000	157.25900	0.65486	1.75193	1.45111	-52.28930	0.22134	0.19887	41.11440	-0.11014	7.05479	155.20200	-0.14683	1.35294	24.13480
66856	2011-09-04_03:06:31	11.36010	1.09457	76.98490	27.17810	825.00400	0.47560	0.06008	0.97603	220.20300	232.49200	1.05581	1.00000	156.65200	156.15400	0.67039	5.62024	1.62319	-52.34900	-0.11281	0.19697	43.16600	6.72373	6.44469	156.84800	-0.20423	1.47078	24.78080
66885	2011-09-04_23:34:27	13.37200	0.92821	85.52120	19.21590	825.00200	0.00000	0.00000	0.99696	231.05700	244.49700	1.05817	1.00000	163.36700	164.61300	0.99559	-7.22385	1.69572	-51.89470	1.03547	0.20315	148.89200	-48.42610	12.89560	163.01300	-2.07882	1.39141	25.15780
66886	2011-09-05_00:05:26	13.77610	1.27185	84.12550	18.08520	825.00100	0.00000	0.00000	0.98527	233.45900	242.98100	1.04079	1.00000	164.29800	165.33700	0.95749	0.29410	1.13909	-52.21440	-0.08985	0.19663	140.03500	12.63370	6.72255	164.30200	0.85056	1.66127	22.10150
66887	2011-09-05_00:35:44	14.06180	1.48242	82.48730	17.52100	825.00100	0.00000	0.00000	0.99830	232.37300	242.99800	1.04572	1.00000	164.12900	166.27500	0.94869	-2.97247	0.74245	-52.10520	0.20382	0.20564	107.66400	-6.42368	9.09102	163.92800	0.14452	1.51833	23.04990
66888	2011-09-05_01:05:55	13.94500	1.82994	81.49550	17.58910	825.00500	0.00000	0.00000	0.99170	230.13300	243.35700	1.05746	1.00000	164.40600	164.28000	1.00462	4.68987	1.20102	-52.11450	-0.47487	0.20074	136.06000	14.42080	10.73500	164.64800	0.06786	1.51664	25.02820
66889	2011-09-05_01:36:21	13.31950	1.84765	81.81580	18.50590	825.00200	0.00000	0.00000	0.98280	225.59000	239.95300	1.06367	1.00000	159.99500	159.13500	1.01597	-2.53033	1.67090	-52.26380	1.17928	0.20040	145.11500	-9.70552	9.10442	160.12300	1.18569	1.44035	26.00000
66890	2011-09-05_02:07:11	12.38520	1.86877	80.80020	19.89940	825.00200	0.00000	0.00000	0.97908	179.14300	240.37400	1.34180	1.00000	134.40300	135.59000	1.09745	0.45575	0.77996	-49.85580	0.78915	0.20637	164.03400	-5.63527	6.15018	134.34700	-0.51023	1.70731	44.21360
66891	2011-09-05_02:37:30	12.33370	2.29334	85.73760	19.88790	824.70600	0.00000	0.00000	0.99077	230.21000	240.51200	1.04475	1.00000	162.33800	163.08900	0.98035	-2.32168	1.30492	-52.97200	-0.33662	0.20316	117.82400	-10.52670	6.41716	162.24700	-0.39988	1.38164	22.86950
66892	2011-09-05_03:08:07	12.63960	2.93317	89.58000	19.37210	824.98100	0.00000	0.00000	0.99411	225.21100	239.91100	1.06527	1.00000	160.64100	161.26600	0.97584	2.93617	1.43681	-52.57170	-0.65463	0.20497	116.78700	12.36340	9.88993	160.62900	-0.96431	1.19759	26.20200
66905	2011-09-06_00:30:24	13.35400	0.91629	90.85800	13.85230	826.00300	0.00000	0.00000	0.90846	202.26600	210.88900	1.04263	1.00000	142.24900	141.61900	0.68047	-15.45320	3.31980	-51.19670	-0.61515	0.21693	66.27770	-41.39330	16.88880	142.04300	-6.85719	1.93788	22.46200
66906	2011-09-06_01:01:48	13.97440	0.79689	90.88170	13.11560	826.00200	0.00000	0.00000	0.89616	194.04400	204.36300	1.05318	1.00000	138.38300	139.31800	0.67818	1.25613	1.41655	-50.93550	-0.62388	0.20757	55.19160	-5.64830	8.51081	138.14000	-2.28455	1.41494	24.34390
66907	2011-09-06_01:32:15	14.74960	0.85688	91.41680	12.55680	826.00500	0.00000	0.00000	0.91518	191.16000	204.19300	1.06818	1.00000	135.16700	134.08400	0.67177	-0.46313	0.83043	-50.52030	0.50753	0.20099	54.21300	-3.18806	6.68112	135.39600	2.60497	1.36759	26.64000
66908	2011-09-06_02:03:06	15.03840	0.86613	89.63610	12.32590	826.00500	0.00000	0.00000	0.90370	196.17600	205.87000	1.04942	1.00000	137.38900	139.27800	0.69701	-4.12753	1.50511	-50.79940	0.67070	0.20921	62.35190	4.15875	9.09506	137.25300	0.96482	1.73818	23.73420
66909	2011-09-06_02:33:32	14.61870	0.80165	90.64330	12.78130	826.00300	0.00000	0.00000	0.91245	204.81000	213.96700	1.04471	1.00000	143.47400	143.57900	0.65795	4.47956	1.30454	-51.15190	-0.06923	0.20763	48.87710	2.70117	7.36814	143.37800	2.09356	1.65811	22.86090
66910	2011-09-06_03:03:43	14.25830	0.00000	90.00000	13.17570	826.00200	0.00000	0.00000	0.93484	203.64100	216.82300	1.06473	1.00000	145.52100	145.55200	0.65885	-3.34066	1.45488	-50.85510	-0.93192	0.21187	49.30120	-8.66450	7.56265	145.45300	1.90097	1.66626	26.12170
66925	2011-09-07_01:17:54	16.46830	1.24905	87.72000	15.90560	825.00000	0.51344	0.07007	0.84366	169.41700	182.78400	1.07890	1.00000	120.88400	120.94300	0.71325	-9.54111	10.01130	-44.83640	0.36343	0.20805	46.65870	-94.18230	50.13790	120.89400	-4.89672	1.50022	28.01280
66926	2011-09-07_01:48:20	17.57330	2.16743	82.07530	16.95750	825.00000	0.49564	0.06972	0.82972	130.94600	172.91400	1.32050	1.00000	97.67590	97.86110	0.95415	-81.38550	19.20990	-41.82030	0.51782	0.20540	214.13200	-137.44600	38.17420	97.59480	3.32062	2.09356	43.43720
66927	2011-09-07_02:18:40	17.63360	2.17559	93.43820	18.27550	825.00300	0.50131	0.06989	0.80424	131.15300	174.13300	1.32770	1.00000	98.35940	97.88670	0.69484	9.72768	4.63782	-41.85470	0.13387	0.19852	43.70570	-12.20270	14.80350	98.41670	-2.02433	1.86040	43.69850
66928	2011-09-07_02:48:50	17.55420	2.02365	81.60080	19.22660	825.00300	0.47851	0.06823	0.83885	171.82800	181.41100	1.05577	1.00000	122.94900	123.13000	0.00000	0.00000	0.00000	-45.44730	-0.06347	0.22700	841.73400	-590.34700	859.86100	122.77500	-1.56413	2.04035	24.77740
66929	2011-09-07_03:19:24	17.55970	1.82954	103.45900	19.66320	825.00500	0.44905	0.07038	0.83913	167.63900	178.81400	1.06667	1.00000	121.08200	122.62600	0.00000	0.00000	0.00000	-45.29830	-0.60464	0.21094	1255.19000	-20.45010	679.07400	121.25900	-1.95375	1.48905	26.40000
66938	2011-09-08_02:04:40	14.54530	2.32993	105.43200	23.63890	824.00200	0.50070	0.08470	0.72919	139.12800	145.31800	1.04449	1.00000	97.06280	99.37450	0.67101	-15.30720	8.34767	-45.06480	0.82609	0.25433	55.33410	-118.85300	36.38570	96.98570	-7.65564	2.75854	22.82500
66939	2011-09-08_02:34:50	15.16290	3.31042	68.03280	23.84360	824.00500	0.53384	0.08215	0.73176	134.21400	140.89600	1.04979	1.00000	93.81740	94.21730	0.55035	-1.60415	3.63986	-45.13050	-0.36796	0.24484	40.51320	-42.09560	39.71910	93.86620	1.40784	1.98549	23.78350
66940	2011-09-08_03:05:16	14.64290	3.10932	70.54680	25.38690	824.00000	0.52650	0.08712	0.75077	135.05400	144.45700	1.06962	1.00000	96.53610	98.50510	0.57823	24.19390	5.32174	-44.69170	-0.88471	0.20211	44.64880	26.56040	23.43710	96.48630	1.41811	2.44009	26.79300
66950	2011-09-09_02:45:41	9.06789	0.69908	167.54800	43.46060	822.00300	0.40079	0.06462	0.74930	144.81800	153.61900	1.06077	1.00000	102.13300	102.10900	0.83228	-46.32960	8.09959	-45.52020	-0.61594	0.24884	65.44310	-166.89100	44.76960	102.19700	-5.76458	1.80341	25.56230
66951	2011-09-09_03:15:46	10.26160	0.41895	63.80530	37.17420	822.08100	0.40138	0.06237	0.76718	138.69900	148.72400	1.07228	1.00000	98.92450	99.53120	0.78973	6.14295	1.17423	-45.40370	-0.89575	0.24059	59.57420	-30.10480	14.55140	98.93620	0.18956	1.85544	27.15190
66977	2011-09-14_18:02:20	14.19650	0.00000	90.00000	26.08710	822.76300	0.43053	0.05799	0.98922	236.46300	243.20500	1.02851	1.00000	168.20500	168.31900	1.31779	4.65754	2.55418	-52.08290	-0.20350	0.24130	288.80600	-6.24827	10.64070	168.28100	-6.43373	1.81343	19.17370
66993	2011-09-15_18:02:38	17.95360	0.66655	106.85300	17.17520	824.02200	0.46675	0.05764	0.95946	230.38100	239.23700	1.03844	1.00000	165.51000	166.45000	1.16554	-6.54697	0.75737	-48.33050	-1.17177	0.26730	155.69600	-28.89290	8.56363	165.61200	-5.23938	1.32905	21.52410
66994	2011-09-15_18:32:49	15.67830	0.05188	88.82640	20.62320	824.92300	0.46099	0.05797	0.97993	216.21200	233.19000	1.07853	1.00000	159.86300	160.47200	1.09654	-12.40730	2.18796	-48.06320	-0.14782	0.21437	125.64200	-13.41760	5.49798	159.61700	-1.54345	1.78465	27.88640
67035	2011-09-16_18:02:57	16.43630	0.36412	91.30810	21.77310	824.18500	0.46471	0.05958	0.95289	224.79300	233.63400	1.03933	1.00000	162.87700	163.47900	1.33676	-2.64252	1.09675	-46.53410	-0.41067	0.22151	185.06700	-44.26710	15.05100	162.64400	-4.22444	1.62018	21.70980
67036	2011-09-16_18:33:25	15.86940	0.00000	90.00000	22.48910	825.00100	0.46041	0.05788	0.97641	212.51000	229.57900	1.08032	1.00000	157.62900	159.04900	1.28715	-2.21009	0.38113	-46.29550	-1.35278	0.23130	109.73500	-4.05138	10.83270	157.44000	-3.88939	1.34380	28.11590
67037	2011-09-16_19:03:45	15.28400	1.14457	91.98860	23.13180	825.00400	0.48216	0.05837	0.95994	184.40000	227.96000	1.23623	1.00000	140.61000	141.42000	1.26728	3.90781	0.90876	-44.71140	-1.72452	0.20265	122.27000	16.73440	10.32330	140.27700	-5.98518	1.33434	39.73480
67038	2011-09-16_19:34:23	14.79010	1.67002	86.89090	23.51430	825.00600	0.45260	0.05815	0.96497	162.16900	225.40200	1.38992	1.00000	126.36700	127.52900	1.31288	2.23814	0.61748	-43.81100	-2.07729	0.22130	184.52700	-9.33445	6.87470	126.11100	-10.55180	1.53802	45.77570
67072	2011-09-17_18:03:16	18.05750	0.70765	207.43900	20.02670	823.13800	0.00000	0.00000	0.97200	214.22800	224.61000	1.04846	1.00000	154.87500	154.18500	1.21854	-3.17372	1.23582	-47.04830	-0.92031	0.21360	215.65500	-19.36040	6.22213	154.87700	-5.12862	1.89963	23.47570
67073	2011-09-17_18:33:42	16.71020	0.23148	108.83100	22.59320	824.00300	0.00000	0.00000	0.96990	199.92900	219.10300	1.09590	1.00000	148.45000	148.17000	1.10068	-5.30393	1.54202	-46.33760	-1.30749	0.23732	165.98700	-1.55012	4.03682	148.33200	-3.44539	1.45046	29.86490
67074	2011-09-17_19:05:44	15.88200	0.10867	80.57650	24.05220	824.00000	0.00000	0.00000	0.91906	171.04700	212.82700	1.24426	1.00000	130.22800	132.48600	1.35511	5.88389	1.38981	-44.85860	-1.43297	0.23739	349.01000	3.85923	6.95615	129.96100	-8.02290	1.60865	40.13900
67075	2011-09-17_19:36:26	15.69090	0.13147	82.22880	24.37560	824.00100	0.00000	0.00000	0.91096	145.82000	212.46500	1.45703	1.00000	114.83200	115.58100	1.18980	0.27721	2.52206	-43.43690	-2.38593	0.20368	207.73200	6.63148	7.77858	114.77300	-11.22200	1.82219	47.72960
67076	2011-09-17_20:06:44	13.95390	0.37724	70.57020	27.26640	824.00300	0.00000	0.00000	0.90404	126.00900	211.73100	1.68028	1.00000	100.99900	100.95100	1.25745	-0.30262	0.96428	-42.27510	-4.26785	0.25662	272.82300	3.87461	4.47165	101.18100	-16.30260	2.04899	52.67650
67077	2011-09-17_20:37:10	14.50960	0.67702	41.68350	27.94680	824.00500	0.00000	0.00000	0.88249	103.65700	209.27100	2.01889	1.00000	83.70360	85.95960	1.17206	0.68683	0.53670	-40.42460	-3.69551	0.21432	194.16000	-9.31540	4.80342	83.94220	-15.60230	1.51482	57.63900
67094	2011-09-18_18:10:32	17.11560	0.83767	263.13000	20.92890	824.00300	0.46832	0.06678	0.92555	197.80500	206.67300	1.04483	1.00000	144.04100	145.64900	1.24096	-8.93651	1.67351	-47.81620	0.39959	0.23261	219.27200	-10.07580	6.80989	144.01700	-2.67545	1.82927	22.82650
67095	2011-09-18_18:41:30	16.83880	1.16883	258.32300	20.78740	824.33900	0.48416	0.06328	0.92867	189.15200	204.44300	1.08084	1.00000	140.84700	140.84600	1.32759	1.55004	1.98076	-47.32350	-1.94118	0.62763	289.29600	-3.30550	6.89285	140.76100	-3.01192	1.69222	28.18350
67096	2011-09-18_19:11:41	16.38890	1.40918	260.59800	21.38380	825.00300	0.48062	0.06117	0.88392	153.46100	197.13100	1.28456	1.00000	119.19500	118.61500	1.15903	-2.08714	0.58602	-45.80060	-1.81354	0.27069	189.78800	-2.33459	6.19486	119.24800	-11.18440	1.85817	41.96200
67097	2011-09-18_19:41:53	15.65510	1.34310	267.23600	21.76650	825.00600	0.45855	0.06520	0.88136	125.31100	191.47700	1.52801	1.00000	100.60500	101.27000	1.25729	0.70052	0.71469	-44.08540	-3.61975	0.38066	217.09000	7.77088	6.06106	100.55900	-15.65680	1.81762	49.53190
67098	2011-09-18_20:12:19	14.75590	1.69243	252.34200	22.78850	825.00300	0.48341	0.06286	0.83112	101.69500	181.32000	1.78298	1.00000	83.07680	85.60510	1.17244	0.83415	2.72419	-42.47900	-5.25192	0.30046	157.55400	2.02916	5.93205	83.00690	-26.84000	1.99672	54.45970
